id,name, text, timestap, username
5.40E+17,احسان زبیری ۔ ن لیگی,@shoaibmirza11: Pak China Economic Corridor is among 1 of most important initiatives of the govt #PrideOfNationNS https://twitter.com/shoaibmirza11/status/539845306536706049/photo/1pic.twitter.com/godCxdUqRq ,2014-12-02T19:30:22,EhsanOnyx
5.40E+17,The Express Tribune,Pak-China Economic Corridor to help all http://tribune.com.pk/story/800900/pak-china-economic-corridor-to-help-all/ … #Pakistan #China,2014-12-02T20:21:00,etribune
5.40E+17,Shafeeq,@etribune: Pak-China Economic Corridor to help all http://tribune.com.pk/story/800900/pak-china-economic-corridor-to-help-all/ … #Pakistan #China,2014-12-02T20:22:01,ShafeeqGigyani
5.40E+17,Pakistan News,"Pak-China Economic Corridor to help all http://bit.ly/1ydgEtW  | etribune, Business",2014-12-02T20:28:22,Pak_reuters
5.40E+17,Pakistan News,Pak-China Economic Corridor to help all http://goo.gl/fb/AaYgFy  via @paknews,2014-12-02T20:30:03,paknews
5.40E+17,757Live Pakistan,#Pak-China Economic Corridor a ‘fate changer’ for Pakistan http://757l.tk/1yERiIf ,2014-12-02T20:59:10,757LivePK
5.40E+17,abiquddoos,Pak-China Economic Corridor to help all:  http://bit.ly/1HWqAjr ,2014-12-02T21:32:40,abiquddoos
5.40E+17,ZM,#PrideOfNationNS | Pak China Economic Corridor is amongst one of the most important initiatives of the government. https://twitter.com/shoaibmirza11/status/539845306536706049/photo/1pic.twitter.com/vhrEjgb04K ,2014-12-02T21:48:53,ZeshanMalick
5.40E+17,Pakistan News,‘Economic Corridor to upgrade Pak-China bordering regions’ http://bit.ly/1CDvNwr   | The Nation,2014-12-03T03:16:35,Pak_reuters
5.40E+17,khalid rafiq,‘Economic Corridor to upgrade Pak-China bordering regions’ http://dlvr.it/7jK8Vz  #TheNation,2014-12-03T03:19:27,khalidrafiq124
5.40E+17,Customs Today,$45.6b Pak-China Economic Corridor to connect Gwadar with ... - ... pic.twitter.com/n6G4X2fvS7,2014-12-03T03:41:14,CustomsToday
5.40E+17,Customs Today,$45.6b Pak-China Economic Corridor to connect Gwadar with ... - ... pic.twitter.com/X0nfyTEKvL,2014-12-03T04:50:52,CustomsToday
5.40E+17,Customs Today,"$45.6b Pak-China Economic Corridor to connect Gwadar with Xinjiang via highways, railways, pipelines: ISLAMABA... http://tinyurl.com/naondlk ",2014-12-03T04:52:43,CustomsToday
5.40E+17,The CSS Point,"Pak-China Economic Corridor to Boost Economy of Region. | The CSS Point.

Islamabad—The establishment of... http://fb.me/2BM0jbM5y ",2014-12-03T07:54:02,TheCSSPoint
5.40E+17,Ahmad Mirza,@pmlnforever pak-china economic corridor mean nothing without knowledge transfer. Especially when there is no strong manufacturing base.,2014-12-03T09:07:42,Ajmirxa
5.40E+17,Jawad balti,Pak China Economic Corridor is amongst one of the most important initiatives of the government. #JoinHandsWithNS,2014-12-03T12:17:01,jawadbalti
5.40E+17,Customs Today,$45.6b Pak-China Economic Corridor to connect Gwadar with ... - ... pic.twitter.com/E2cDhPmOvm,2014-12-03T12:17:44,CustomsToday
5.40E+17,Hasnain Shah,For Pak-China Economic Corridor A Game Changer for Pakistan #JoinHandsWithNS,2014-12-03T12:24:59,HasnainShahPmLN
5.40E+17,Adeem Ghaffar Rana,Pak-China Economic Corridor to help all http://tribune.com.pk/story/800900/pak-china-economic-corridor-to-help-all/ … #JoinHandsWithNS,2014-12-03T12:28:50,ranaadeem
5.40E+17,ZM,#JoinHandsWithNS | Pak China Economic corridor to be an economic game changer.,2014-12-03T12:30:57,ZeshanMalick
5.40E+17,ZM,#JoinHandsWithNS | Govt has successfully concluded MoUs with China for construction of Pak-China Economic Corridor. pic.twitter.com/OnvwxxnZPx,2014-12-03T12:32:53,ZeshanMalick
5.40E+17,Zaheer Abbas,@ZeshanMalick: #JoinHandsWithNS | Pak China Economic corridor to be an economic game changer.,2014-12-03T12:58:08,MZaheerAbbas1
5.40E+17,جنجوعہ پاکستانی,"Pak China Economic Corridor is amongst one of the most important initiatives of the government.
#JoinHandsWithNSpic.twitter.com/BNGEVsQAzF",2014-12-03T13:09:23,UsmanJanjua01
5.40E+17,Salman Bashir,#JoinHandsWithNS to complete Pak China Economic corridor !,2014-12-03T13:25:31,SalmanBashir_
5.40E+17,Sàbà,"#JoinHandsWithNS to build Pak China economic corridor, creating employment for millions.",2014-12-03T13:34:02,BaaAdab
5.40E+17,Zaheer Abbas,"@BaaAdab: #JoinHandsWithNS to build Pak China economic corridor, creating employment for millions.",2014-12-03T13:36:20,MZaheerAbbas1
5.40E+17,ZH,@ZeshanMalick: #JoinHandsWithNS | Pak China Economic corridor to be an economic game changer.,2014-12-03T13:38:52,Zohhaaa
5.40E+17,Customs Today,"Pak-China economic corridor ... - http://customstoday.com.pk/pak-china-economic-corridor-offers-plenty-of-opportunities-to-investors-spain-envoy/ …
#Chambers__Associations ...pic.twitter.com/tmjoTDyvlU",2014-12-03T14:06:50,CustomsToday
5.40E+17,Customs Today,Pak-China economic corridor offers plenty of opportunities to investors: Spain envoy: ISLAMABAD: Spain is read... http://tinyurl.com/kae48c2 ,2014-12-03T14:14:35,CustomsToday
5.40E+17,ISS Naval News,"$45.6b Pak-China Economic Corridor to Connect Gwadar and Xinjiang via Highways, Railways, Pipelines
http://customstoday.com.pk/45-6b-pak-china-economic-corridor-to-connect-gwadar-with-xinjiang-via-highways-railways-pipelines-2/ … via @CustomsToday",2014-12-03T14:52:44,NavalNews
5.40E+17,پاکستا (ن) NA 98,"Tomorrow PM Nawaz Sharif will announce Railway Dry port, Havelian and Railway line under Pak-China economic corridor during his Hazara Visit",2014-12-03T14:55:06,AyazGulraiz
5.40E+17,Humaira Aman,"#JoinHandsWithNS | Govt has successfully concluded MoUs with China for construction of Pak-China Economic Corridor. pic.twitter.com/fZHLIMR2jx""",2014-12-03T17:59:06,humaira_aman
5.40E+17,Muhammad Nadeem,@betterpakistan  sir when work will start on China pak economic corridor...?? Please complete ihis project in your present tenure...,2014-12-03T23:20:04,M09nadeem
5.40E+17,Customs Today,"Pak-China economic corridor ... - http://customstoday.com.pk/pak-china-economic-corridor-offers-plenty-of-opportunities-to-investors-spain-envoy-2/ …
#Chambers__Associations ...pic.twitter.com/EH9kBugSJO",2014-12-04T03:33:01,CustomsToday
5.40E+17,Ayesha khan,“@pmlnforever:  RT shoaibmirza11: Pak China Economic Corridor is amongst one of the most important initiatives ... https://twitter.com/shoaibmirza11/status/539845306536706049/photo/1pic.twitter.com/mGMoVwLZ2Y ”,2014-12-04T09:27:49,Ayeshakhaan13
5.40E+17,The China Gap,Pak-#China #Economic Corridor to help all – The Express Tribune http://bit.ly/1ygFXjS pic.twitter.com/6Q1E6V79QW,2014-12-04T11:55:10,theChinaGap
5.41E+17,Mian Alamgir Shah,"Pak China Economic Corridor is amongst one of the most important initiatives of the government
#BigRoarForNS",2014-12-05T11:50:08,AlamgirMian
5.41E+17,Mudassir Ghafoor,"Pak China Economic Corridor is amongst one of the most important initiatives of the government.
#BigRoarForNS |",2014-12-05T12:47:27,MudassirMadi
5.41E+17,Jawad balti,Pak China Economic Corridor is amongst one of the most important initiatives of the government. #BigRoarForNSpic.twitter.com/A5vkftFIXr,2014-12-05T14:04:50,jawadbalti
5.41E+17,Janisar-e-Nawaz,Pak-China Economic Corridor #BigRoarForNS,2014-12-05T14:18:40,IbadJohiya
