id,name, text, timestap, username
5.73E+17,khalidrafiq,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://dlvr.it/8pGbSB ",2015-03-02T21:06:28,khalidrafiq107
5.73E+17,khalid rafiq,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://ift.tt/1GcJ7sD ",2015-03-02T21:10:25,khalidrafiq138
5.73E+17,Zafar Ali,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s: KARACHI… http://goo.gl/fb/nZ04oD ",2015-03-02T21:11:41,syedzafar5
5.73E+17,Live News Pakistan,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s - http://www.livenewspak.com/sovereign-ratings-pak-china-economic-corridor-a-credit-positive-says-moodys/ … #Pakistanpic.twitter.com/nPPRCGwV9j",2015-03-02T21:11:55,livenewspakcom
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://bit.ly/1GIS4r0  | etribune, Business",2015-03-02T21:13:43,Pak_reuters
5.73E+17,The Express Tribune,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://tribune.com.pk/story/846730/sovereign-ratings-pak-china-economic-corridor-a-credit-positive-says-moodys/ … #Pakistanpic.twitter.com/hZijkXFarC",2015-03-02T21:14:25,etribune
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://goo.gl/fb/IvxxFr  via @paknews",2015-03-02T21:15:35,paknews
5.73E+17,Latest Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://ift.tt/1GcJ7sD ",2015-03-02T21:16:34,NewsInsider
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://bit.ly/1GISPAq  | etribune, Sports",2015-03-02T21:16:43,Pak_reuters
5.73E+17,4-traders.com,"#Moody : Sovereign ratings: Pak-China economic corridor a 'credit positive', s... http://www.4-traders.com/MOODYS-CORPORATION-16724/news/Moody--Sovereign-ratings-Pak-China-economic-corridor-a-credit-positive-says-Moodys-19960198/ … $MCO",2015-03-02T21:18:14,ForTraders
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://bit.ly/1GcLj37  | etribune,LifeStyle",2015-03-02T21:21:15,Pak_reuters
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://bit.ly/1GIUOVn  | etribune, World",2015-03-02T21:24:11,Pak_reuters
5.73E+17,Pakistan News,"Sovereign ratings: Pak-China economic corridor a ‘credit positive’, says Moody’s http://bit.ly/1GcMwaI  | etribune",2015-03-02T21:28:23,Pak_reuters
