id,name, text, timestap, username
6.36865E+17,Muhammad Umar,2000 acres of land leased out to #China for 43 years for construction of Free Economic zone (FEZ) at #Gwadar. #CPEC,2015-08-27T11:36:03,Ababeelian
6.36873E+17,High,@soldier_pk this picture is under estimating the reach of CPEC,2015-08-27T12:10:44,talkingcurves
6.36893E+17,Zahid Lighari,@Zahid_D31 Raw trained Terrorists facilitated by javed langra were also planning to sabotage #CPEC. Counter terrorism department,2015-08-27T13:28:15,Zahid_D31
6.36911E+17,Dr abubaker siddique,@me__aysha one time u tak of CPEC than psychology thn relign than humour,2015-08-27T14:41:02,abubake19446198
6.36913E+17,Sh Qamaruddin,"The lion doesn't concern himself with the opinions of the sheep. Keep talking #India , Cpec #PakArmy #CoAS",2015-08-27T14:47:06,sh_qamaruddin
6.36956E+17,Ziauddin Ali Shah,We need Pak #CAOS For the opening Ceremony of #AttabadTunnel #CPEC in Hunza @ThePakistanArmy @AsimBajwaISPR @HumansofHunza @GBpak,2015-08-27T17:39:40,ZatsBrown
6.36965E+17,Rahim Shah Shinwari,"@betterpakistan sab,plz update about th promise of #NS in #APC""A road will be build frm #Bajaur 2 #Tank 2 include #FATA in #CPEC""",2015-08-27T18:12:54,Rahim_Shinwari
6.36969E+17,OXI,"Work on 1320 MW Pakistan Coal Power Project on full pace. Owner: PowerChina, EPC: SEPCOIII, Financing: CPEC pic.twitter.com/Zld1EnR9zO",2015-08-27T18:31:55,Windman
6.3697E+17,OXI,Work on 1320 MW Sahiwal Coal Power Project in full pace. Owner: Ruyi Group Finance: CPEC pic.twitter.com/ASPwjfKXy5,2015-08-27T18:35:18,Windman
6.36973E+17,Real-UTurnSpecialist,"Work on 1320 MW Pakistan Coal Power Project on full pace. Owner: PowerChina, EPC: SEPCOIII, Financing: CPEC

DEXTER",2015-08-27T18:45:33,OriginalUturn
6.36996E+17,Jack Zaphiris,Everyone come out and support the CP soccer team at 6:15 at the CPEC,2015-08-27T20:18:26,JackZaphiris
6.37014E+17,bre slater,already at the CPEC,2015-08-27T21:29:10,slater_breanna
6.37021E+17,bre slater,Was that you in the cpec concession stand??? @Plick54,2015-08-27T21:57:46,slater_breanna
6.37026E+17,Janab Mohsin Saab,China converts Rs 23 Billion Gwadar Airport loan into grant #CPEC #Pakistanhttp://www.pakistantoday.com.pk/?p=438043 ,2015-08-27T22:17:17,Qibla_Mohtram
6.37056E+17,Ali,@ArooojZahra subhanallah ! CPEC pe dhol peetnay walay chand saloon mein apna sir peetaingay.,2015-08-28T00:16:10,Mayaro10
6.3706E+17,Inam  🇵🇰,#CPEC China's Billion-Dollar Gateway To The Subcontinent: #Pakistan May Be Opening A Door It Cannot Close via @forbes http://onforb.es/1ETECyN ,2015-08-28T00:31:29,CRasool
6.37062E+17,Payaam Trust,"Work on 1320 MW Sahiwal Coal Power Project in full pace. 

Owner: Ruyi Group Finance: CPEC
#Amazing #Pakistan http://fb.me/2hcdvHtmM ",2015-08-28T00:39:59,PayaamTrust
6.37066E+17,Inam  🇵🇰,#CPEC http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20150826000157&cid=1102 …,2015-08-28T00:56:59,CRasool
6.37095E+17,Kamran Sarfraz,CM for speedy execution of CPEC http://nation.com.pk/lahore/28-Aug-2015/cm-for-speedy-execution-of-cpec … #Socialifehttp://bit.ly/socialifeapp ,2015-08-28T02:51:10,kamransarfraz
6.37104E+17,Rana Mahmood Ahmad,@ImranKhanPTI aur PTI ko CPEC ka mukhalif show karna mere khyal ma N-league ki darama bazi ha aur hamain iska bharpur jawab daina chahye...,2015-08-28T03:27:15,RM_Ahmad786
